order_id,order_date,week_start,year,month,week_number,quarter,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,payment_method,order_status,is_completed,conversion_rate,cart_abandonment_rate
ORD008877,2026-01-11,2026-01-05,2026,1,2,1,C0414,Enterprise,P031,Cloud Services,CDN Package Pro,3,489.68,0.05,1395.59,406.12,Edinburgh,Partner,Partner Week,15,1,0,Bank Transfer,Completed,True,0.0,1.0
ORD008878,2026-01-11,2026-01-05,2026,1,2,1,C0437,SMB,P003,Electronics,Keyboard,2,492.91,0.0,985.82,309.55,Leeds,Direct,Q4 Push,20,2,1,Credit Card,Completed,True,0.05,0.5
ORD008879,2026-01-11,2026-01-05,2026,1,2,1,C0237,SMB,P080,Electronics,Laptop Pro Pro,4,518.95,0.0,2075.8,697.47,Liverpool,Partner,Partner Week,36,15,1,Invoice,Completed,True,0.027777777777777776,0.9333333333333333
ORD008880,2026-01-11,2026-01-05,2026,1,2,1,C0004,SMB,P024,Cloud Services,Backup Plan,2,478.69,0.0,957.38,426.03,Leeds,Marketplace,New Year Deal,11,4,1,Credit Card,Completed,True,0.09090909090909091,0.75
ORD008881,2026-01-11,2026-01-05,2026,1,2,1,C0376,SMB,P061,Electronics,Mouse Pro Pro,4,1009.82,0.0,4039.28,1167.35,Manchester,Online Store,Loyalty Drive,14,3,0,Bank Transfer,Completed,True,0.0,1.0
ORD008882,2026-01-11,2026-01-05,2026,1,2,1,C0063,SMB,P080,Electronics,Laptop Pro Pro,10,518.95,0.0,5189.5,1743.67,Birmingham,Partner,New Year Deal,9,1,1,Bank Transfer,Completed,True,0.1111111111111111,0.0
ORD008883,2026-01-11,2026-01-05,2026,1,2,1,C0269,Enterprise,P025,Cloud Services,CDN Package Pro,4,445.74,0.0,1782.96,518.84,London,Marketplace,Organic / None,51,7,0,Credit Card,Completed,True,0.0,1.0
ORD008884,2026-01-11,2026-01-05,2026,1,2,1,C0439,Startup,P068,Office Supply,Standing Desk Pro Pro,1,228.31,0.0,228.31,54.79,Dublin,Direct,Loyalty Drive,45,13,1,Bank Transfer,Completed,True,0.022222222222222223,0.9230769230769231
ORD008885,2026-01-11,2026-01-05,2026,1,2,1,C0058,SMB,P075,Software,Analytics Tool Pro Pro,3,2329.89,0.0,6989.67,2131.85,Edinburgh,Marketplace,Loyalty Drive,17,5,1,Invoice,Completed,True,0.058823529411764705,0.8
ORD008886,2026-01-11,2026-01-05,2026,1,2,1,C0175,SMB,P006,Electronics,Headset,2,503.98,0.0,1007.96,387.06,Edinburgh,Marketplace,Q4 Push,78,20,1,Credit Card,Completed,True,0.01282051282051282,0.95
ORD008887,2026-01-11,2026-01-05,2026,1,2,1,C0222,SMB,P045,Networking,Cable Kit Pro,1,384.92,0.0,384.92,85.84,Edinburgh,Partner,Q4 Push,57,14,0,Credit Card,Completed,True,0.0,1.0
ORD008888,2026-01-11,2026-01-05,2026,1,2,1,C0087,Enterprise,P008,Office Supply,Standing Desk,10,113.13,0.0,1131.3,271.51,Cardiff,Partner,Loyalty Drive,46,13,1,PayPal,Completed,True,0.021739130434782608,0.9230769230769231
ORD008889,2026-01-11,2026-01-05,2026,1,2,1,C0192,Enterprise,P070,Office Supply,Standing Desk Pro Pro Pro,4,263.74,0.1,949.46,227.87,Cardiff,Marketplace,Flash Sale,5,1,1,Bank Transfer,Completed,True,0.2,0.0
ORD008890,2026-01-11,2026-01-05,2026,1,2,1,C0187,Enterprise,P080,Electronics,Laptop Pro Pro,1,518.95,0.0,518.95,174.37,Glasgow,Direct,Q4 Push,79,10,1,Bank Transfer,Pending,False,0.012658227848101266,0.9
ORD008891,2026-01-11,2026-01-05,2026,1,2,1,C0462,Startup,P067,Electronics,Monitor Pro,2,393.05,0.2,628.88,145.9,Dublin,Marketplace,New Year Deal,15,3,1,PayPal,Completed,True,0.06666666666666667,0.6666666666666667
ORD008892,2026-01-11,2026-01-05,2026,1,2,1,C0033,SMB,P031,Cloud Services,CDN Package Pro,2,489.68,0.0,979.36,284.99,Dublin,Direct,Flash Sale,60,7,1,Bank Transfer,Refunded,False,0.016666666666666666,0.8571428571428572
ORD008893,2026-01-11,2026-01-05,2026,1,2,1,C0416,Startup,P080,Electronics,Laptop Pro Pro,2,518.95,0.1,934.11,313.86,Liverpool,Partner,Back-to-Business,48,5,1,Bank Transfer,Completed,True,0.020833333333333332,0.8
ORD008894,2026-01-11,2026-01-05,2026,1,2,1,C0418,Government,P036,Cloud Services,Compute Credits Pro,2,1122.77,0.0,2245.54,909.44,Glasgow,Partner,Spring Promo,61,25,1,Invoice,Completed,True,0.01639344262295082,0.96
ORD008895,2026-01-11,2026-01-05,2026,1,2,1,C0165,Enterprise,P023,Cloud Services,CDN Package,1,371.86,0.0,371.86,108.21,Liverpool,Marketplace,Q4 Push,79,34,1,Credit Card,Completed,True,0.012658227848101266,0.9705882352941176
ORD008896,2026-01-11,2026-01-05,2026,1,2,1,C0411,SMB,P012,Software,CRM License,1,1432.63,0.0,1432.63,517.18,London,Online Store,Flash Sale,7,1,0,Credit Card,Completed,True,0.0,1.0
ORD008897,2026-01-11,2026-01-05,2026,1,2,1,C0301,SMB,P069,Networking,Cable Kit Pro,1,351.91,0.1,316.72,70.63,London,Partner,Organic / None,72,20,1,Credit Card,Completed,True,0.013888888888888888,0.95
ORD008898,2026-01-12,2026-01-12,2026,1,3,1,C0187,Enterprise,P008,Office Supply,Standing Desk,4,113.13,0.15,384.64,92.31,Glasgow,Partner,Summer Sale,76,32,1,Credit Card,Completed,True,0.013157894736842105,0.96875
ORD008899,2026-01-12,2026-01-12,2026,1,3,1,C0330,SMB,P064,Networking,Cable Kit Pro Pro Pro,4,675.89,0.0,2703.56,602.89,Dublin,Partner,Organic / None,17,2,1,Credit Card,Refunded,False,0.058823529411764705,0.5
ORD008900,2026-01-12,2026-01-12,2026,1,3,1,C0408,SMB,P023,Cloud Services,CDN Package,2,371.86,0.1,669.35,194.78,Manchester,Direct,Organic / None,11,4,1,Bank Transfer,Completed,True,0.09090909090909091,0.75
ORD008901,2026-01-12,2026-01-12,2026,1,3,1,C0209,Startup,P053,Networking,Firewall Pro Pro,1,527.54,0.2,422.03,134.63,Birmingham,Online Store,Flash Sale,73,27,1,Bank Transfer,Completed,True,0.0136986301369863,0.962962962962963
ORD008902,2026-01-12,2026-01-12,2026,1,3,1,C0294,Government,P039,Cloud Services,Storage Plan Pro,2,601.81,0.1,1083.26,440.89,Birmingham,Direct,Loyalty Drive,53,22,1,PayPal,Pending,False,0.018867924528301886,0.9545454545454546
ORD008903,2026-01-12,2026-01-12,2026,1,3,1,C0405,Startup,P035,Office Supply,Organizer Pro,2,219.97,0.0,439.94,191.37,Leeds,Online Store,Q4 Push,29,10,1,Credit Card,Completed,True,0.034482758620689655,0.9
ORD008904,2026-01-12,2026-01-12,2026,1,3,1,C0403,Startup,P023,Cloud Services,CDN Package,3,371.86,0.05,1059.8,308.4,Edinburgh,Online Store,Flash Sale,20,2,1,PayPal,Completed,True,0.05,0.5
ORD008905,2026-01-12,2026-01-12,2026,1,3,1,C0052,Enterprise,P060,Office Supply,Pen Set Pro,3,94.84,0.0,284.52,94.75,Cardiff,Direct,Spring Promo,40,10,0,Invoice,Refunded,False,0.0,1.0
ORD008906,2026-01-12,2026-01-12,2026,1,3,1,C0027,SMB,P072,Networking,Switch Pro Pro,1,689.95,0.0,689.95,336.7,Leeds,Partner,Back-to-Business,10,2,0,Bank Transfer,Completed,True,0.0,1.0
ORD008907,2026-01-12,2026-01-12,2026,1,3,1,C0339,Enterprise,P071,Networking,Firewall Pro Pro,2,492.42,0.0,984.84,314.16,Birmingham,Online Store,Partner Week,77,33,1,Bank Transfer,Cancelled,False,0.012987012987012988,0.9696969696969697
ORD008908,2026-01-12,2026-01-12,2026,1,3,1,C0244,SMB,P017,Networking,Switch,4,332.68,0.2,1064.58,519.52,London,Direct,Partner Week,52,16,1,Bank Transfer,Completed,True,0.019230769230769232,0.9375
ORD008909,2026-01-12,2026-01-12,2026,1,3,1,C0434,SMB,P041,Software,Security Suite Pro,2,1776.12,0.0,3552.24,1126.06,Dublin,Online Store,New Year Deal,9,2,0,Bank Transfer,Completed,True,0.0,1.0
ORD008910,2026-01-12,2026-01-12,2026,1,3,1,C0294,Government,P067,Electronics,Monitor Pro,1,393.05,0.0,393.05,91.19,Birmingham,Direct,Partner Week,20,5,0,Credit Card,Completed,True,0.0,1.0
ORD008911,2026-01-12,2026-01-12,2026,1,3,1,C0425,SMB,P029,Office Supply,Standing Desk Pro,1,154.98,0.0,154.98,37.2,Leeds,Partner,Partner Week,60,18,1,Credit Card,Completed,True,0.016666666666666666,0.9444444444444444
ORD008912,2026-01-12,2026-01-12,2026,1,3,1,C0385,Enterprise,P045,Networking,Cable Kit Pro,2,384.92,0.15,654.36,145.92,Bristol,Online Store,Spring Promo,21,8,1,Bank Transfer,Completed,True,0.047619047619047616,0.875
ORD008913,2026-01-12,2026-01-12,2026,1,3,1,C0087,Enterprise,P044,Software,Analytics Tool Pro,5,1804.94,0.1,8122.23,2477.28,Cardiff,Partner,New Year Deal,69,11,1,Bank Transfer,Completed,True,0.014492753623188406,0.9090909090909091
ORD008914,2026-01-12,2026-01-12,2026,1,3,1,C0440,SMB,P035,Office Supply,Organizer Pro,1,219.97,0.05,208.97,90.9,Birmingham,Direct,Organic / None,52,16,0,Credit Card,Completed,True,0.0,1.0
ORD008915,2026-01-12,2026-01-12,2026,1,3,1,C0295,Enterprise,P080,Electronics,Laptop Pro Pro,2,518.95,0.15,882.22,296.43,Glasgow,Online Store,New Year Deal,57,17,1,Bank Transfer,Completed,True,0.017543859649122806,0.9411764705882353
ORD008916,2026-01-13,2026-01-12,2026,1,3,1,C0287,SMB,P035,Office Supply,Organizer Pro,2,219.97,0.05,417.94,181.8,Manchester,Marketplace,Organic / None,47,9,1,Credit Card,Pending,False,0.02127659574468085,0.8888888888888888
ORD008917,2026-01-13,2026-01-12,2026,1,3,1,C0418,Government,P032,Office Supply,Desk Chair Pro,3,177.72,0.0,533.16,268.18,Glasgow,Marketplace,Organic / None,31,10,1,Credit Card,Completed,True,0.03225806451612903,0.9
ORD008918,2026-01-13,2026-01-12,2026,1,3,1,C0447,Startup,P057,Networking,Switch Pro,5,474.54,0.05,2254.07,1099.99,Manchester,Direct,Partner Week,17,6,1,Credit Card,Completed,True,0.058823529411764705,0.8333333333333334
ORD008919,2026-01-13,2026-01-12,2026,1,3,1,C0478,Enterprise,P071,Networking,Firewall Pro Pro,5,492.42,0.0,2462.1,785.41,Leeds,Direct,Back-to-Business,11,1,0,PayPal,Completed,True,0.0,1.0
ORD008920,2026-01-13,2026-01-12,2026,1,3,1,C0040,Enterprise,P075,Software,Analytics Tool Pro Pro,2,2329.89,0.0,4659.78,1421.23,Bristol,Marketplace,Spring Promo,77,20,1,Bank Transfer,Completed,True,0.012987012987012988,0.95
ORD008921,2026-01-13,2026-01-12,2026,1,3,1,C0424,Startup,P080,Electronics,Laptop Pro Pro,1,518.95,0.0,518.95,174.37,Glasgow,Marketplace,Summer Sale,47,12,0,Bank Transfer,Cancelled,False,0.0,1.0
ORD008922,2026-01-13,2026-01-12,2026,1,3,1,C0205,Enterprise,P046,Office Supply,Standing Desk Pro Pro,1,185.62,0.0,185.62,44.55,Dublin,Direct,Flash Sale,34,13,1,Credit Card,Completed,True,0.029411764705882353,0.9230769230769231
ORD008923,2026-01-13,2026-01-12,2026,1,3,1,C0047,Government,P078,Cloud Services,Storage Plan Pro Pro,10,819.11,0.0,8191.1,3333.78,Bristol,Online Store,Partner Week,42,4,1,PayPal,Completed,True,0.023809523809523808,0.75
ORD008924,2026-01-13,2026-01-12,2026,1,3,1,C0221,SMB,P055,Networking,Switch Pro,3,443.92,0.2,1065.41,519.92,London,Direct,Flash Sale,77,25,0,Invoice,Completed,True,0.0,1.0
ORD008925,2026-01-13,2026-01-12,2026,1,3,1,C0312,SMB,P028,Electronics,Mouse Pro,4,703.38,0.0,2813.52,813.11,Bristol,Partner,Partner Week,46,20,0,PayPal,Completed,True,0.0,1.0
ORD008926,2026-01-13,2026-01-12,2026,1,3,1,C0303,Enterprise,P066,Office Supply,Standing Desk Pro Pro Pro,2,211.9,0.1,381.42,91.54,Glasgow,Partner,Organic / None,49,14,1,Credit Card,Completed,True,0.02040816326530612,0.9285714285714286
ORD008927,2026-01-13,2026-01-12,2026,1,3,1,C0041,Startup,P071,Networking,Firewall Pro Pro,5,492.42,0.05,2338.99,746.14,Glasgow,Direct,Organic / None,56,10,0,PayPal,Completed,True,0.0,1.0
ORD008928,2026-01-13,2026-01-12,2026,1,3,1,C0057,SMB,P034,Office Supply,Desk Chair Pro Pro,2,213.63,0.05,405.9,204.17,Cardiff,Online Store,Spring Promo,76,18,0,Credit Card,Completed,True,0.0,1.0
ORD008929,2026-01-13,2026-01-12,2026,1,3,1,C0036,SMB,P021,Cloud Services,Storage Plan,1,415.03,0.0,415.03,168.92,London,Marketplace,Loyalty Drive,24,5,1,Credit Card,Pending,False,0.041666666666666664,0.8
ORD008930,2026-01-13,2026-01-12,2026,1,3,1,C0042,Enterprise,P017,Networking,Switch,1,332.68,0.0,332.68,162.35,Birmingham,Direct,Back-to-Business,68,12,1,PayPal,Cancelled,False,0.014705882352941176,0.9166666666666666
ORD008931,2026-01-13,2026-01-12,2026,1,3,1,C0042,Enterprise,P022,Cloud Services,Compute Credits,2,753.31,0.0,1506.62,610.18,Birmingham,Online Store,Partner Week,24,2,1,Bank Transfer,Completed,True,0.041666666666666664,0.5
ORD008932,2026-01-13,2026-01-12,2026,1,3,1,C0102,Enterprise,P037,Networking,Firewall Pro,2,388.49,0.15,660.43,210.68,Edinburgh,Online Store,Flash Sale,18,3,0,PayPal,Pending,False,0.0,1.0
ORD008933,2026-01-13,2026-01-12,2026,1,3,1,C0075,Startup,P072,Networking,Switch Pro Pro,2,689.95,0.0,1379.9,673.39,Manchester,Partner,Partner Week,11,4,1,PayPal,Completed,True,0.09090909090909091,0.75
ORD008934,2026-01-13,2026-01-12,2026,1,3,1,C0376,SMB,P006,Electronics,Headset,3,503.98,0.0,1511.94,580.58,Manchester,Marketplace,Partner Week,37,11,1,Bank Transfer,Refunded,False,0.02702702702702703,0.9090909090909091
ORD008935,2026-01-13,2026-01-12,2026,1,3,1,C0266,Enterprise,P011,Office Supply,Organizer,1,179.1,0.05,170.14,74.01,Dublin,Partner,Spring Promo,56,11,0,Bank Transfer,Pending,False,0.0,1.0
ORD008936,2026-01-13,2026-01-12,2026,1,3,1,C0280,SMB,P014,Software,Analytics Tool,10,1392.78,0.0,13927.8,4247.98,Bristol,Direct,Back-to-Business,35,6,1,Bank Transfer,Completed,True,0.02857142857142857,0.8333333333333334
ORD008937,2026-01-13,2026-01-12,2026,1,3,1,C0371,Startup,P021,Cloud Services,Storage Plan,2,415.03,0.0,830.06,337.83,London,Marketplace,Organic / None,47,19,0,Credit Card,Completed,True,0.0,1.0
ORD008938,2026-01-13,2026-01-12,2026,1,3,1,C0294,Government,P071,Networking,Firewall Pro Pro,2,492.42,0.05,935.6,298.46,Birmingham,Online Store,New Year Deal,36,10,1,Invoice,Completed,True,0.027777777777777776,0.9
ORD008939,2026-01-13,2026-01-12,2026,1,3,1,C0083,Startup,P037,Networking,Firewall Pro,5,388.49,0.1,1748.21,557.68,Liverpool,Partner,Organic / None,57,9,0,Bank Transfer,Refunded,False,0.0,1.0
ORD008940,2026-01-13,2026-01-12,2026,1,3,1,C0444,SMB,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.0,182.42,43.78,London,Direct,Partner Week,55,11,1,Credit Card,Completed,True,0.01818181818181818,0.9090909090909091
ORD008941,2026-01-13,2026-01-12,2026,1,3,1,C0004,SMB,P057,Networking,Switch Pro,1,474.54,0.2,379.63,185.26,Leeds,Direct,Q4 Push,37,15,1,Bank Transfer,Completed,True,0.02702702702702703,0.9333333333333333
ORD008942,2026-01-13,2026-01-12,2026,1,3,1,C0158,Startup,P048,Software,Analytics Tool Pro Pro,1,2638.12,0.05,2506.21,764.39,Cardiff,Online Store,Q4 Push,38,10,0,Credit Card,Completed,True,0.0,1.0
ORD008943,2026-01-13,2026-01-12,2026,1,3,1,C0217,SMB,P070,Office Supply,Standing Desk Pro Pro Pro,5,263.74,0.2,1054.96,253.19,Bristol,Direct,Spring Promo,45,16,1,Credit Card,Completed,True,0.022222222222222223,0.9375
ORD008944,2026-01-13,2026-01-12,2026,1,3,1,C0114,Enterprise,P040,Networking,Router Pro,5,468.48,0.0,2342.4,995.52,Bristol,Marketplace,Flash Sale,58,22,1,Credit Card,Completed,True,0.017241379310344827,0.9545454545454546
ORD008945,2026-01-14,2026-01-12,2026,1,3,1,C0290,Startup,P046,Office Supply,Standing Desk Pro Pro,3,185.62,0.05,529.02,126.96,Edinburgh,Marketplace,Spring Promo,28,10,1,Credit Card,Completed,True,0.03571428571428571,0.9
ORD008946,2026-01-14,2026-01-12,2026,1,3,1,C0224,Enterprise,P014,Software,Analytics Tool,2,1392.78,0.0,2785.56,849.6,Edinburgh,Online Store,Organic / None,13,2,0,Bank Transfer,Completed,True,0.0,1.0
ORD008947,2026-01-14,2026-01-12,2026,1,3,1,C0044,Enterprise,P035,Office Supply,Organizer Pro,1,219.97,0.0,219.97,95.69,Liverpool,Direct,Back-to-Business,63,19,1,PayPal,Completed,True,0.015873015873015872,0.9473684210526316
ORD008948,2026-01-14,2026-01-12,2026,1,3,1,C0029,Startup,P052,Cloud Services,Storage Plan Pro Pro,2,771.87,0.0,1543.74,628.3,London,Marketplace,Flash Sale,79,31,1,Bank Transfer,Completed,True,0.012658227848101266,0.967741935483871
ORD008949,2026-01-14,2026-01-12,2026,1,3,1,C0309,SMB,P033,Cloud Services,CDN Package Pro Pro,2,599.09,0.05,1138.27,331.24,London,Online Store,Spring Promo,45,19,1,Bank Transfer,Completed,True,0.022222222222222223,0.9473684210526316
ORD008950,2026-01-14,2026-01-12,2026,1,3,1,C0197,Government,P079,Electronics,Laptop Pro,2,397.18,0.05,754.64,253.56,Glasgow,Partner,Flash Sale,40,14,1,Credit Card,Completed,True,0.025,0.9285714285714286
ORD008951,2026-01-14,2026-01-12,2026,1,3,1,C0377,Startup,P037,Networking,Firewall Pro,2,388.49,0.2,621.58,198.28,Birmingham,Partner,New Year Deal,56,16,0,Bank Transfer,Completed,True,0.0,1.0
ORD008952,2026-01-14,2026-01-12,2026,1,3,1,C0053,SMB,P010,Office Supply,Pen Set,1,76.83,0.05,72.99,24.31,Liverpool,Marketplace,Q4 Push,44,17,1,Credit Card,Completed,True,0.022727272727272728,0.9411764705882353
ORD008953,2026-01-14,2026-01-12,2026,1,3,1,C0406,SMB,P003,Electronics,Keyboard,2,492.91,0.05,936.53,294.07,Birmingham,Marketplace,Spring Promo,11,3,1,Credit Card,Completed,True,0.09090909090909091,0.6666666666666667
ORD008954,2026-01-14,2026-01-12,2026,1,3,1,C0353,Government,P068,Office Supply,Standing Desk Pro Pro,3,228.31,0.15,582.19,139.73,Glasgow,Marketplace,Summer Sale,5,1,1,Bank Transfer,Completed,True,0.2,0.0
ORD008955,2026-01-14,2026-01-12,2026,1,3,1,C0412,Startup,P065,Office Supply,Standing Desk Pro Pro,1,182.42,0.05,173.3,41.59,Cardiff,Direct,Q4 Push,74,21,0,Credit Card,Completed,True,0.0,1.0
ORD008956,2026-01-14,2026-01-12,2026,1,3,1,C0387,Startup,P068,Office Supply,Standing Desk Pro Pro,3,228.31,0.05,650.68,156.16,Bristol,Online Store,Summer Sale,49,11,1,Bank Transfer,Completed,True,0.02040816326530612,0.9090909090909091
ORD008957,2026-01-14,2026-01-12,2026,1,3,1,C0029,Startup,P009,Office Supply,Notebook,2,153.37,0.05,291.4,136.38,London,Marketplace,Back-to-Business,29,3,1,Bank Transfer,Completed,True,0.034482758620689655,0.6666666666666667
ORD008958,2026-01-14,2026-01-12,2026,1,3,1,C0082,SMB,P024,Cloud Services,Backup Plan,3,478.69,0.1,1292.46,575.14,Birmingham,Partner,Flash Sale,6,2,1,Credit Card,Completed,True,0.16666666666666666,0.5
ORD008959,2026-01-14,2026-01-12,2026,1,3,1,C0088,Startup,P068,Office Supply,Standing Desk Pro Pro,1,228.31,0.0,228.31,54.79,London,Online Store,New Year Deal,19,5,1,Bank Transfer,Completed,True,0.05263157894736842,0.8
ORD008960,2026-01-14,2026-01-12,2026,1,3,1,C0058,SMB,P021,Cloud Services,Storage Plan,2,415.03,0.05,788.56,320.94,Edinburgh,Marketplace,Loyalty Drive,64,26,1,PayPal,Completed,True,0.015625,0.9615384615384616
ORD008961,2026-01-14,2026-01-12,2026,1,3,1,C0360,SMB,P076,Software,Analytics Tool Pro,10,1839.69,0.1,16557.21,5049.95,Edinburgh,Direct,Flash Sale,11,2,1,Credit Card,Refunded,False,0.09090909090909091,0.5
ORD008962,2026-01-14,2026-01-12,2026,1,3,1,C0485,Enterprise,P076,Software,Analytics Tool Pro,10,1839.69,0.0,18396.9,5611.05,Bristol,Direct,Partner Week,36,3,1,PayPal,Completed,True,0.027777777777777776,0.6666666666666667
ORD008963,2026-01-14,2026-01-12,2026,1,3,1,C0410,SMB,P003,Electronics,Keyboard,3,492.91,0.1,1330.86,417.89,Dublin,Online Store,Loyalty Drive,74,11,1,Invoice,Completed,True,0.013513513513513514,0.9090909090909091
ORD008964,2026-01-14,2026-01-12,2026,1,3,1,C0226,SMB,P045,Networking,Cable Kit Pro,5,384.92,0.0,1924.6,429.19,Edinburgh,Direct,Partner Week,22,9,1,Bank Transfer,Completed,True,0.045454545454545456,0.8888888888888888
ORD008965,2026-01-14,2026-01-12,2026,1,3,1,C0453,Enterprise,P009,Office Supply,Notebook,2,153.37,0.15,260.73,122.02,London,Partner,Flash Sale,52,17,1,PayPal,Pending,False,0.019230769230769232,0.9411764705882353
ORD008966,2026-01-14,2026-01-12,2026,1,3,1,C0367,Startup,P020,Networking,Cable Kit,2,312.02,0.0,624.04,139.16,Manchester,Direct,Organic / None,25,6,1,Bank Transfer,Cancelled,False,0.04,0.8333333333333334
ORD008967,2026-01-14,2026-01-12,2026,1,3,1,C0344,SMB,P032,Office Supply,Desk Chair Pro,3,177.72,0.0,533.16,268.18,Cardiff,Partner,Summer Sale,43,15,0,Invoice,Completed,True,0.0,1.0
ORD008968,2026-01-14,2026-01-12,2026,1,3,1,C0118,Startup,P015,Software,Security Suite,5,1204.66,0.05,5722.14,1813.92,Liverpool,Marketplace,Q4 Push,79,19,0,Bank Transfer,Completed,True,0.0,1.0
ORD008969,2026-01-14,2026-01-12,2026,1,3,1,C0398,SMB,P057,Networking,Switch Pro,1,474.54,0.0,474.54,231.58,Cardiff,Partner,Summer Sale,63,26,0,PayPal,Completed,True,0.0,1.0
ORD008970,2026-01-14,2026-01-12,2026,1,3,1,C0080,SMB,P016,Networking,Router,4,348.55,0.0,1394.2,592.53,Bristol,Online Store,Partner Week,22,3,1,Bank Transfer,Completed,True,0.045454545454545456,0.6666666666666667
ORD008971,2026-01-15,2026-01-12,2026,1,3,1,C0413,Enterprise,P057,Networking,Switch Pro,1,474.54,0.0,474.54,231.58,London,Online Store,Loyalty Drive,56,21,1,PayPal,Completed,True,0.017857142857142856,0.9523809523809523
ORD008972,2026-01-15,2026-01-12,2026,1,3,1,C0241,Startup,P062,Networking,Cable Kit Pro Pro Pro,1,621.71,0.0,621.71,138.64,Glasgow,Direct,Partner Week,74,18,0,Bank Transfer,Completed,True,0.0,1.0
ORD008973,2026-01-15,2026-01-12,2026,1,3,1,C0430,SMB,P073,Networking,Switch Pro,2,380.83,0.0,761.66,371.69,Dublin,Partner,Q4 Push,13,1,1,Bank Transfer,Completed,True,0.07692307692307693,0.0
ORD008974,2026-01-15,2026-01-12,2026,1,3,1,C0328,SMB,P023,Cloud Services,CDN Package,2,371.86,0.0,743.72,216.42,Dublin,Partner,Spring Promo,79,24,1,Credit Card,Cancelled,False,0.012658227848101266,0.9583333333333334
ORD008975,2026-01-15,2026-01-12,2026,1,3,1,C0196,Startup,P013,Software,ERP Module,1,1134.0,0.1,1020.6,288.83,Bristol,Direct,Organic / None,60,23,1,Credit Card,Completed,True,0.016666666666666666,0.9565217391304348
ORD008976,2026-01-15,2026-01-12,2026,1,3,1,C0003,SMB,P016,Networking,Router,1,348.55,0.0,348.55,148.13,Birmingham,Partner,Organic / None,50,6,1,Invoice,Completed,True,0.02,0.8333333333333334
ORD008977,2026-01-15,2026-01-12,2026,1,3,1,C0398,SMB,P057,Networking,Switch Pro,5,474.54,0.15,2016.8,984.2,Cardiff,Online Store,Organic / None,37,8,1,Bank Transfer,Refunded,False,0.02702702702702703,0.875
ORD008978,2026-01-15,2026-01-12,2026,1,3,1,C0266,Enterprise,P058,Software,ERP Module Pro,1,1637.75,0.0,1637.75,463.48,Dublin,Partner,New Year Deal,67,21,1,Invoice,Completed,True,0.014925373134328358,0.9523809523809523
ORD008979,2026-01-15,2026-01-12,2026,1,3,1,C0285,Enterprise,P064,Networking,Cable Kit Pro Pro Pro,10,675.89,0.0,6758.9,1507.23,Edinburgh,Marketplace,Flash Sale,63,26,0,Credit Card,Completed,True,0.0,1.0
ORD008980,2026-01-15,2026-01-12,2026,1,3,1,C0098,SMB,P012,Software,CRM License,2,1432.63,0.0,2865.26,1034.36,Edinburgh,Online Store,Partner Week,36,6,1,Credit Card,Completed,True,0.027777777777777776,0.8333333333333334
ORD008981,2026-01-15,2026-01-12,2026,1,3,1,C0430,SMB,P079,Electronics,Laptop Pro,2,397.18,0.05,754.64,253.56,Dublin,Direct,Back-to-Business,44,4,0,Invoice,Completed,True,0.0,1.0
ORD008982,2026-01-15,2026-01-12,2026,1,3,1,C0390,Startup,P026,Cloud Services,Compute Credits Pro,2,1029.88,0.0,2059.76,834.2,Glasgow,Marketplace,Loyalty Drive,68,30,0,Bank Transfer,Completed,True,0.0,1.0
ORD008983,2026-01-15,2026-01-12,2026,1,3,1,C0040,Enterprise,P034,Office Supply,Desk Chair Pro Pro,2,213.63,0.0,427.26,214.91,Bristol,Online Store,Partner Week,63,14,0,Invoice,Completed,True,0.0,1.0
ORD008984,2026-01-15,2026-01-12,2026,1,3,1,C0431,Enterprise,P047,Networking,Firewall Pro,10,415.46,0.0,4154.6,1325.32,London,Marketplace,Spring Promo,31,13,1,Bank Transfer,Completed,True,0.03225806451612903,0.9230769230769231
ORD008985,2026-01-15,2026-01-12,2026,1,3,1,C0214,SMB,P013,Software,ERP Module,5,1134.0,0.0,5670.0,1604.61,Edinburgh,Direct,New Year Deal,12,3,0,Credit Card,Pending,False,0.0,1.0
ORD008986,2026-01-15,2026-01-12,2026,1,3,1,C0371,Startup,P014,Software,Analytics Tool,1,1392.78,0.0,1392.78,424.8,London,Direct,Partner Week,16,2,1,Credit Card,Completed,True,0.0625,0.5
ORD008987,2026-01-15,2026-01-12,2026,1,3,1,C0483,Enterprise,P066,Office Supply,Standing Desk Pro Pro Pro,2,211.9,0.05,402.61,96.63,London,Partner,Flash Sale,39,9,1,PayPal,Pending,False,0.02564102564102564,0.8888888888888888
ORD008988,2026-01-15,2026-01-12,2026,1,3,1,C0467,SMB,P046,Office Supply,Standing Desk Pro Pro,1,185.62,0.2,148.5,35.64,Leeds,Direct,Partner Week,29,9,0,Bank Transfer,Completed,True,0.0,1.0
ORD008989,2026-01-15,2026-01-12,2026,1,3,1,C0432,SMB,P048,Software,Analytics Tool Pro Pro,5,2638.12,0.05,12531.07,3821.98,Glasgow,Partner,Organic / None,50,9,1,Credit Card,Completed,True,0.02,0.8888888888888888
